OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
979500,2010,16077,16831,20284,20871,20871
3519300,2010,15565,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
248800,2010,7290,9580,11973,13093,13083
250300,2010,13902,16478,16628,16628,NULL
3106000,2010,10998,NULL,NULL,NULL,NULL
251700,2010,9941,11026,15347,16154,16248
248900,2010,10654,11913,13081,15994,14948
249000,2010,8864,9198,11389,12647,13649
139300,2010,16843,18014,22210,24660,29790
294700,2010,7853,8506,9407,11723,NULL
828400,2010,7497,7924,8394,10424,10599
2056501,2010,17508,18972,21792,NULL,NULL
2227800,2010,9840,NULL,NULL,NULL,NULL
2056500,2010,8964,12864,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3610300,2010,21480,22848,21912,23772,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
249100,2010,6439,6748,6518,2540,9519
983100,2010,20600,21050,21820,22250,23420
720400,2010,15327,15782,17641,20540,NULL
3205300,2010,17626,18480,18844,NULL,NULL
2195500,2010,7475,7475,7475,NULL,NULL
2195400,2010,8385,8385,8385,8385,NULL
2195900,2010,7553,7553,7553,NULL,NULL
3063400,2010,46710,47286,51012,NULL,NULL
2275900,2010,13832,13916,13972,15470,13069
124000,2010,5823,NULL,NULL,NULL,NULL
1186400,2010,21736,22092,23790,NULL,NULL
287100,2010,4736,6875,9056,11771,11993
2185800,2010,9968,NULL,NULL,NULL,NULL
3087200,2010,10160,NULL,NULL,NULL,NULL
1284800,2010,11184,13140,14640,NULL,NULL
2328500,2010,12006,12670,13613,NULL,NULL
277500,2010,12712,12984,16567,17852,21528
172500,2010,7945,10402,15052,18749,22059
539900,2010,17842,NULL,NULL,NULL,NULL
261600,2010,11110,15234,22111,25745,26926
NULL,2010,NULL,NULL,NULL,NULL,NULL
1290400,2010,3303,4355,6376,NULL,NULL
4117700,2010,5718,7596,5868,5484,NULL
479900,2010,15815,18344,22864,24347,26398
287200,2010,3734,5513,8369,10055,10343
229400,2010,3371,4602,6542,8408,8335
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,23562,27454,25424,31248,31248
253200,2010,10966,12593,15426,17435,17468
253000,2010,10462,11665,14758,16207,16207
253300,2010,10026,10105,13335,15996,15996
253100,2010,8813,10303,11265,14579,14544
229500,2010,5835,8035,8746,10090,10411
261700,2010,16562,17958,21066,22468,22365
3414300,2010,4169,5071,NULL,NULL,NULL
124200,2010,9111,14156,NULL,NULL,NULL
4125100,2010,NULL,NULL,NULL,NULL,NULL
3306300,2010,15948,15168,NULL,NULL,NULL
3309300,2010,NULL,NULL,NULL,NULL,NULL
2343800,2010,19044,19044,19044,19044,19044
691100,2010,3499,4683,6918,8816,9228
808700,2010,2925,2933,4531,6190,NULL
445200,2010,5254,6492,9054,10511,10664
294800,2010,14646,16198,18192,20658,NULL
2063000,2010,17925,18601,23443,24808,26501
1288100,2010,15990,17200,15870,19450,19450
172700,2010,NULL,NULL,NULL,NULL,NULL
3727500,2010,14553,20619,NULL,NULL,NULL
330000,2010,26531,28923,29936,31958,34889
1227200,2010,3876,4080,6156,6192,6264
711500,2010,4106,NULL,NULL,NULL,NULL
925600,2010,8991,8523,11397,9658,9070
769200,2010,4701,5520,6250,5538,5337
330100,2010,16157,16746,20410,17983,28934
NULL,2010,NULL,NULL,NULL,NULL,NULL
197600,2010,6653,7706,11089,12870,12461
158200,2010,25938,29522,31366,32277,28985
2482100,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
998100,2010,9467,7713,13129,15135,15291
208300,2010,8550,10783,13891,15654,15615
3102100,2010,18980,22178,NULL,NULL,NULL
187900,2010,13544,15703,17219,19914,18925
343900,2010,10771,12023,14559,13816,18452
1152300,2010,9156,13308,11952,9156,NULL
888000,2010,12785,15922,16384,18018,18417
285900,2010,10222,11951,16338,18337,18748
NULL,2010,NULL,NULL,NULL,NULL,NULL
172800,2010,1865,3332,4673,6889,NULL
683600,2010,5883,7452,10187,11447,11494
3115200,2010,14670,15978,17262,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
226100,2010,3807,5931,7939,9587,9587
525500,2010,6887,7451,8893,9912,NULL
330200,2010,14673,14748,17136,20806,20688
320300,2010,24902,24902,26152,NULL,NULL
3071900,2010,17650,18511,16524,19524,NULL
219200,2010,11182,13677,16879,22366,35934
219300,2010,19756,20299,23466,26234,28721
346500,2010,17389,20022,21296,23839,23776
386900,2010,10286,14472,17195,19010,23015
188000,2010,15606,17542,17990,20403,23167
303300,2010,10876,10934,13270,15399,15939
277800,2010,13057,18509,21852,24404,25732
124300,2010,31267,30980,30444,30734,30672
208600,2010,15720,19449,23121,24862,27171
708500,2010,15581,16636,19629,21894,24612
217200,2010,5035,5968,8490,10528,11240
472900,2010,22664,23692,25176,25655,25703
962900,2010,3210,3672,4775,6428,NULL
500800,2010,13033,15865,13665,16907,NULL
4028300,2010,20280,20520,20928,21488,21488
850300,2010,4701,4896,6759,7733,10108
3413300,2010,2656,2592,2916,NULL,NULL
4041400,2010,7539,9253,6961,NULL,NULL
2158600,2010,16464,NULL,NULL,NULL,NULL
3643300,2010,15216,11916,NULL,NULL,NULL
2192400,2010,14448,17580,NULL,NULL,NULL
2275801,2010,10548,9672,NULL,NULL,NULL
2275800,2010,15816,15816,NULL,NULL,NULL
2278700,2010,15828,17628,17016,NULL,NULL
320400,2010,7150,7870,9204,9838,NULL
124500,2010,3994,NULL,NULL,NULL,NULL
124600,2010,6689,NULL,NULL,NULL,NULL
3128700,2010,27680,25744,NULL,NULL,NULL
3062400,2010,12780,13992,14676,NULL,NULL
2546400,2010,17973,17973,17973,NULL,NULL
1291200,2010,12280,12240,12270,12150,13830
3933300,2010,27095,29523,29949,NULL,NULL
330400,2010,14565,14227,27601,24866,33489
320600,2010,20698,20871,24139,25401,25047
315800,2010,6540,6775,8765,7599,NULL
197700,2010,7848,8245,11290,13171,13551
2161800,2010,30910,30910,30909,NULL,NULL
229700,2010,2089,3280,5690,7020,7407
308400,2010,11005,12117,14531,17188,19532
3458300,2010,15372,16080,16380,NULL,NULL
NULL,2010,11950,NULL,NULL,NULL,NULL
4124500,2010,NULL,NULL,NULL,NULL,NULL
4121000,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3082100,2010,9416,9288,10648,11624,11624
3279300,2010,17634,19117,23680,25950,NULL
3965400,2010,6492,6912,8208,NULL,NULL
124700,2010,8308,NULL,NULL,NULL,NULL
2117500,2010,19047,19904,23898,31525,36150
822104,2010,51168,51337,54080,55250,55276
855700,2010,3456,3829,5464,7309,NULL
387400,2010,NULL,NULL,NULL,NULL,NULL
923600,2010,14412,17472,17472,17472,17472
NULL,2010,NULL,NULL,NULL,NULL,NULL
2125300,2010,22815,22950,23751,NULL,NULL
814500,2010,6346,7468,10004,10781,11233
287300,2010,6591,8192,10850,12775,13122
2295700,2010,12264,14208,17004,NULL,NULL
952000,2010,13476,13488,16896,17988,NULL
405701,2010,17198,20167,NULL,NULL,NULL
405716,2010,899,1999,NULL,NULL,NULL
004057A2  ,2010,16606,14933,18708,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
405715,2010,16778,NULL,NULL,NULL,NULL
405717,2010,15967,19178,21663,22724,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
405702,2010,14782,16646,14393,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
405703,2010,17500,13848,NULL,NULL,NULL
405713,2010,NULL,NULL,12518,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
405704,2010,17886,16549,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
405718,2010,13169,NULL,NULL,NULL,NULL
405700,2010,14185,14556,17750,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
405708,2010,16410,17155,21569,NULL,NULL
405707,2010,15907,16490,17848,12084,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
004057A3  ,2010,14946,17064,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
004057A1  ,2010,17637,NULL,NULL,NULL,NULL
613600,2010,36442,39900,NULL,41440,NULL
3035900,2010,34888,36078,NULL,NULL,NULL
3144300,2010,NULL,NULL,NULL,NULL,NULL
1174400,2010,17148,18624,20160,NULL,NULL
4139300,2010,10800,12345,15300,NULL,NULL
4146000,2010,17667,NULL,NULL,NULL,NULL
2128301,2010,23896,26336,NULL,NULL,NULL
NULL,2010,20970,NULL,NULL,NULL,NULL
2534000,2010,NULL,NULL,NULL,NULL,NULL
461700,2010,15660,15808,17124,19496,NULL
2132800,2010,8948,NULL,14038,NULL,NULL
3504300,2010,NULL,NULL,NULL,NULL,NULL
2542300,2010,23030,23710,26970,26960,27120
3468400,2010,20622,24465,NULL,NULL,NULL
3128500,2010,19824,19656,22452,NULL,NULL
173300,2010,29646,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
1210500,2010,8744,9417,11049,11159,11767
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3910400,2010,13706,13340,14769,NULL,NULL
2287801,2010,14715,14945,15015,NULL,NULL
2287800,2010,15305,15335,15380,15395,NULL
1146000,2010,23281,24177,24743,24766,24948
2260601,2010,8388,10021,10021,10021,NULL
2260600,2010,8756,8872,9356,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2260602,2010,8837,9055,9682,NULL,NULL
173200,2010,NULL,NULL,NULL,NULL,NULL
1016800,2010,21196,21980,22470,NULL,NULL
698200,2010,2746,3107,4162,4356,1456
2357600,2010,2544,3021,4042,NULL,NULL
359300,2010,7702,9078,11989,13080,12870
1300700,2010,10000,14200,NULL,15200,15350
249400,2010,NULL,NULL,NULL,NULL,NULL
277900,2010,25580,27155,29085,30191,30913
NULL,2010,NULL,NULL,NULL,NULL,NULL
1297600,2010,15521,NULL,NULL,17200,NULL
256596,2010,5471,6332,11625,11722,12602
2550800,2010,6099,5064,NULL,NULL,NULL
640400,2010,13598,14505,15358,17217,16141
255500,2010,14949,16521,20392,21641,24117
NULL,2010,NULL,NULL,NULL,NULL,NULL
902900,2010,21768,NULL,NULL,NULL,NULL
1300300,2010,16296,NULL,NULL,NULL,NULL
2608000,2010,15708,17532,18060,NULL,NULL
193600,2010,1728,1342,3999,5786,5222
208700,2010,-500,9500,9825,10525,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
398800,2010,22423,18425,22185,25379,26342
1009800,2010,32644,NULL,NULL,NULL,NULL
2338512,2010,17296,18192,18840,NULL,NULL
2203400,2010,6248,7161,2651,NULL,NULL
4114300,2010,7290,8757,11352,12512,12512
002568A1  ,2010,NULL,NULL,NULL,NULL,NULL
4102300,2010,4365,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
261900,2010,NULL,NULL,NULL,NULL,NULL
2544303,2010,25480,28170,NULL,NULL,NULL
778000,2010,19155,19305,22740,NULL,NULL
3957400,2010,3453,5818,9259,10858,11584
3433400,2010,8280,9060,11304,NULL,NULL
3647300,2010,23508,23556,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3101000,2010,NULL,NULL,NULL,NULL,NULL
257900,2010,18231,19607,22000,25676,29045
3965300,2010,13520,NULL,13050,14925,15300
216400,2010,NULL,NULL,NULL,NULL,NULL
2254000,2010,22776,23736,19224,33768,36528
2122000,2010,15022,NULL,NULL,NULL,NULL
784500,2010,23896,25252,27915,29160,29592
891600,2010,NULL,NULL,NULL,NULL,NULL
2579800,2010,NULL,NULL,NULL,NULL,NULL
2347100,2010,15468,13691,18406,20407,20452
2247000,2010,23556,23988,24948,NULL,NULL
2163500,2010,37050,37286,41500,41123,41500
2202500,2010,8260,8760,8985,9110,9200
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2584400,2010,11270,NULL,NULL,NULL,NULL
3729300,2010,17772,20376,20376,NULL,NULL
3182300,2010,16095,16344,17651,21325,22235
2159700,2010,10208,9885,10742,15916,17116
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
261300,2010,5769,7843,12523,15880,15899
262100,2010,8623,11322,16651,20626,21425
NULL,2010,6765,6759,NULL,NULL,NULL
265300,2010,9501,10493,11743,12799,12192
265400,2010,4209,5436,10106,10564,10939
265500,2010,7885,8088,8569,8334,NULL
265600,2010,5988,7335,8366,6579,8093
265701,2010,5544,5866,7443,6162,2343
265703,2010,5688,6679,7858,8668,9605
265702,2010,6510,7264,8648,9308,8590
265704,2010,4332,5097,4773,7507,NULL
265700,2010,9367,10171,11140,12229,10437
3224300,2010,16856,17640,NULL,NULL,NULL
3960300,2010,7010,10213,10711,10218,10251
522300,2010,3273,4333,7218,8603,8776
2182200,2010,10784,NULL,NULL,NULL,NULL
2284200,2010,15300,15456,NULL,NULL,NULL
2600100,2010,NULL,NULL,NULL,NULL,NULL
3537300,2010,36672,NULL,NULL,NULL,NULL
2163400,2010,17801,17506,21658,22786,22953
1227700,2010,NULL,NULL,NULL,NULL,NULL
2599400,2010,19437,23109,23590,25944,NULL
274900,2010,NULL,NULL,NULL,NULL,NULL
3443300,2010,NULL,NULL,NULL,NULL,NULL
3120700,2010,32533,35543,39833,39117,40036
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3203300,2010,22188,22752,23376,23748,NULL
278200,2010,12183,12265,14553,13141,NULL
278300,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,21352,NULL,NULL,NULL,NULL
278400,2010,NULL,NULL,NULL,NULL,NULL
1161700,2010,39766,NULL,41946,NULL,NULL
1055100,2010,10352,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2069000,2010,20494,NULL,27855,23330,26078
NULL,2010,NULL,NULL,NULL,NULL,NULL
278500,2010,20061,23775,31209,38093,43676
344000,2010,4776,23008,27005,28184,28765
713000,2010,15912,15899,17953,18668,18707
748400,2010,23339,26656,27943,NULL,NULL
193900,2010,15116,15626,15718,16114,16385
3080000,2010,NULL,NULL,NULL,NULL,NULL
3043900,2010,30318,26296,NULL,34478,NULL
258100,2010,14872,17728,17798,17798,17798
287400,2010,3757,5233,5770,7521,NULL
278800,2010,11460,13940,11183,19050,21736
200500,2010,4586,4849,8673,10870,10573
219700,2010,17307,23500,25006,27915,29548
538400,2010,6799,7218,NULL,NULL,5378
3838300,2010,11844,NULL,NULL,NULL,NULL
2556600,2010,8040,7668,12588,12588,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
376500,2010,8482,9256,12273,13102,14561
795400,2010,11478,12400,14284,16225,16450
718700,2010,23400,23634,24934,NULL,NULL
2545400,2010,13224,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
1226100,2010,3341,3969,7269,8667,9919
2197900,2010,53280,52956,NULL,62604,62604
290500,2010,3112,4567,8258,11984,12200
295000,2010,4481,5916,9944,13509,14218
297200,2010,3872,5642,9301,13986,16267
295100,2010,27148,27703,11740,31726,31940
173400,2010,13796,15206,17545,20606,23605
3079100,2010,31020,31170,NULL,NULL,NULL
526500,2010,7925,8912,10937,12479,12635
229900,2010,4665,5146,7398,9214,9209
251400,2010,5351,5294,7982,7232,6155
531300,2010,3638,5326,7455,8449,8530
355800,2010,2646,4231,6576,8219,8492
236900,2010,13325,13406,16904,19065,20077
711100,2010,9590,NULL,NULL,NULL,NULL
299600,2010,8061,8614,11750,13091,13092
299700,2010,8662,9703,13422,15051,15028
4140800,2010,10737,NULL,NULL,NULL,NULL
150800,2010,2515,3744,4288,6333,NULL
3557300,2010,25824,26820,28620,28620,NULL
561900,2010,7060,7680,9555,9569,NULL
344100,2010,22592,22859,22867,23167,23376
237000,2010,13501,14520,16051,17867,18279
162300,2010,6595,6971,9650,10783,11408
187700,2010,5277,5588,7664,8779,9886
2077400,2010,4674,4909,6864,9259,10142
001193A1  ,2010,NULL,NULL,NULL,NULL,NULL
173500,2010,14709,15759,17341,20945,25345
970400,2010,5050,6330,5260,NULL,NULL
217300,2010,5728,6460,8699,10753,10837
4045300,2010,14460,14460,14460,NULL,NULL
1170702,2010,16722,17244,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2591600,2010,16176,17424,NULL,NULL,NULL
1287200,2010,15600,16240,NULL,NULL,NULL
1287201,2010,33075,35205,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
1170700,2010,32970,35610,NULL,NULL,NULL
719100,2010,4265,5334,7957,9905,10142
538700,2010,6380,6967,10365,11271,11692
3813300,2010,NULL,NULL,NULL,NULL,NULL
4118300,2010,18396,19490,21911,22683,NULL
103100,2010,407,882,1919,3338,4617
2223300,2010,12900,16083,12775,16650,19250
1166700,2010,5186,6224,7631,8589,NULL
458700,2010,8016,8716,11976,13221,12455
242600,2010,4267,4715,6497,3162,NULL
2454400,2010,NULL,NULL,NULL,NULL,NULL
537800,2010,6450,7020,9991,11108,10914
NULL,2010,NULL,NULL,NULL,NULL,NULL
2052702,2010,8700,9696,7452,NULL,NULL
2052704,2010,13500,13875,NULL,NULL,NULL
2052703,2010,11415,11220,9930,NULL,NULL
2052700,2010,8760,8808,9936,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2315400,2010,3625,4796,6800,7861,NULL
530100,2010,6960,7437,10089,11513,11646
2161400,2010,NULL,NULL,NULL,NULL,NULL
169300,2010,11980,12522,15068,17514,17187
136100,2010,9457,9913,12933,13870,14160
316000,2010,4336,4809,6018,6723,6272
3419400,2010,NULL,NULL,NULL,NULL,NULL
316100,2010,5389,6492,9446,11042,11874
760200,2010,7477,7753,8719,NULL,NULL
219900,2010,20741,22010,29594,32824,38265
NULL,2010,NULL,NULL,NULL,NULL,NULL
108200,2010,9659,11562,14425,17437,17884
173600,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,12949,NULL,NULL,NULL,NULL
217400,2010,5555,6215,8436,10404,10442
173700,2010,12278,13881,18979,22224,22617
1063000,2010,10488,NULL,NULL,NULL,NULL
927500,2010,3243,5145,9213,10867,11188
576000,2010,8104,7992,11916,12774,13349
3033000,2010,2740,3705,4811,5593,NULL
230100,2010,7507,9206,12770,14810,14889
2083900,2010,6283,7053,8620,7275,NULL
316200,2010,3921,4105,5918,6829,NULL
346600,2010,8110,8961,12321,13419,13038
2353100,2010,12156,12528,15948,13476,NULL
372700,2010,4815,5966,8330,10736,11007
NULL,2010,NULL,NULL,NULL,NULL,NULL
2188100,2010,11242,13871,14168,15125,NULL
387500,2010,15552,14416,17000,20836,21823
238500,2010,7026,7591,9937,11942,12236
1186200,2010,7338,7477,9580,NULL,NULL
3570500,2010,17420,17745,18717,19573,NULL
548837,2010,6271,7148,8238,NULL,NULL
3684300,2010,NULL,NULL,NULL,NULL,NULL
3063300,2010,10102,11092,13661,15158,15482
3838500,2010,19674,20277,20601,NULL,NULL
320800,2010,13244,16013,19464,19269,23365
393100,2010,2602,3785,5740,7412,7103
2602100,2010,20928,24822,28034,25765,26096
2553800,2010,24540,25520,NULL,NULL,NULL
2101000,2010,23240,24080,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2101001,2010,22480,24460,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3303300,2010,12719,12887,13706,NULL,NULL
151000,2010,8890,9485,11726,13313,13354
3283300,2010,16272,14724,17883,18369,17631
2180000,2010,3790,4644,5567,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
460000,2010,8058,9436,12104,13040,12880
526700,2010,20040,19440,24680,NULL,NULL
548827,2010,7169,7984,8657,NULL,NULL
242700,2010,1474,1839,3174,3308,6173
249600,2010,5629,6974,11047,13156,13738
162400,2010,17106,14742,19040,21021,24142
NULL,2010,22025,NULL,NULL,NULL,NULL
867700,2010,7427,8206,10346,11619,11867
575900,2010,8381,8587,10948,14464,14324
2073700,2010,6590,6628,6659,6705,NULL
2600000,2010,10264,NULL,NULL,NULL,NULL
2600001,2010,9009,NULL,NULL,NULL,NULL
378300,2010,13538,15554,18389,20549,23261
NULL,2010,NULL,NULL,NULL,NULL,NULL
3372300,2010,3289,4626,6540,9189,9226
569700,2010,3810,5801,6773,7122,6854
188300,2010,29980,27792,31184,32258,32515
1236200,2010,28142,28174,28327,32484,32500
1236201,2010,NULL,NULL,NULL,NULL,NULL
139800,2010,4225,5477,7105,NULL,NULL
1232800,2010,NULL,NULL,NULL,23961,24061
230200,2010,6684,7383,9306,11147,11016
316300,2010,3933,4297,7490,9096,9280
202100,2010,5350,6409,10527,11119,10391
3124000,2010,19900,20430,20960,21250,22080
173900,2010,16576,15579,20502,28439,40729
407215,2010,18935,19906,23814,24420,26160
407200,2010,18109,20323,22087,23761,24149
407221,2010,19422,22658,23696,24710,24718
139900,2010,6073,NULL,NULL,NULL,NULL
1184300,2010,5850,NULL,NULL,NULL,NULL
369200,2010,13309,14515,16416,21551,23698
2578200,2010,14648,14708,17532,17699,NULL
308500,2010,14835,16758,19112,20583,21254
117900,2010,19209,21884,22061,25574,31852
206500,2010,12317,15596,20237,16949,20546
202200,2010,NULL,NULL,NULL,NULL,NULL
3089200,2010,9786,9842,10206,NULL,NULL
NULL,2010,27456,NULL,28996,NULL,NULL
3124200,2010,8257,8648,12995,NULL,NULL
150900,2010,20430,19730,24192,25118,26317
3590400,2010,18858,19250,19971,19999,NULL
2553700,2010,6181,7207,NULL,NULL,NULL
2166100,2010,3543,6466,7111,7376,NULL
3029200,2010,20136,NULL,NULL,NULL,NULL
4006300,2010,15360,14460,NULL,NULL,NULL
279000,2010,13111,16822,20168,21767,21375
2196300,2010,5460,5460,5325,8250,NULL
865800,2010,20400,NULL,NULL,NULL,NULL
2106400,2010,14247,22683,24654,21465,26965
999200,2010,13372,12426,15243,19911,NULL
182400,2010,13156,13346,15702,17188,NULL
230300,2010,697,2051,4851,7613,7838
230700,2010,13235,12260,12622,13775,15092
989600,2010,3176,3932,6540,8566,4720
103300,2010,24120,24909,25389,25979,27318
308600,2010,11634,9184,18355,23693,37784
359500,2010,NULL,NULL,NULL,NULL,NULL
124900,2010,12189,14077,17932,24446,36684
2600200,2010,21679,22148,22876,23422,NULL
262400,2010,4957,5980,8062,8678,8146
2523700,2010,14712,16188,16284,17040,17376
1298900,2010,19580,18970,22820,NULL,NULL
3155500,2010,3889,5343,5792,NULL,NULL
359600,2010,2732,3927,6883,8333,NULL
2297500,2010,16896,NULL,NULL,NULL,NULL
2346500,2010,4800,5624,5752,NULL,NULL
3030000,2010,4132,4504,6413,6554,NULL
1465900,2010,3153,3881,3843,NULL,NULL
1301600,2010,20148,20844,23160,24132,24168
2230501,2010,20352,21564,23736,24084,24264
NULL,2010,NULL,NULL,NULL,NULL,NULL
2230500,2010,20424,22140,23472,24240,24240
2230600,2010,20220,21576,23304,24168,24168
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
158600,2010,16394,15289,18142,19342,22960
-2,2010,16438,15645,NULL,NULL,NULL
2158501,2010,16474,15090,19737,NULL,NULL
2158500,2010,16878,14939,9971,NULL,NULL
3068200,2010,19953,20817,22077,23229,23229
303000,2010,22555,23726,25205,26065,26709
3116300,2010,16363,16679,18695,NULL,NULL
303500,2010,16556,16309,21000,23729,27468
NULL,2010,NULL,NULL,NULL,NULL,NULL
3078000,2010,19521,NULL,NULL,NULL,NULL
-2,2010,NULL,NULL,NULL,NULL,NULL
308900,2010,18714,19872,22856,24704,26051
1028000,2010,14768,15472,18784,20512,20512
2066100,2010,18326,7601,NULL,NULL,NULL
2519300,2010,19236,NULL,20930,NULL,NULL
2588500,2010,20762,21014,22848,NULL,NULL
309005,2010,12099,13806,18151,18613,18899
309001,2010,9257,9820,13681,14630,14961
309000,2010,10520,12937,18777,22041,22421
309002,2010,9288,10398,13980,15517,15883
309003,2010,8416,9216,12861,14139,14750
309004,2010,10801,12145,15665,16829,17057
1174500,2010,38502,39114,43074,44982,40878
1174501,2010,39240,40338,43632,44730,46044
310005,2010,9589,9869,12050,14077,13781
310006,2010,9573,10069,12076,13643,11384
310003,2010,8998,9681,11823,13435,13698
310000,2010,13402,14709,18616,21296,20777
310004,2010,9244,10135,12266,13676,13838
310002,2010,7419,8432,10018,12158,11736
2301400,2010,12235,11796,15710,NULL,NULL
381900,2010,18510,13871,17575,16773,19848
310900,2010,15774,17814,21397,23933,26057
448100,2010,7562,NULL,NULL,NULL,NULL
1198400,2010,2255,NULL,13221,NULL,NULL
316400,2010,8552,9006,13149,14789,17049
316500,2010,13853,13521,15460,18915,18943
1039100,2010,6176,6776,10283,11229,11575
316600,2010,14521,15436,19436,21310,24021
317400,2010,2691,4615,6141,4644,6759
3030700,2010,17920,20060,20780,22760,22760
1128200,2010,NULL,NULL,NULL,NULL,NULL
317200,2010,5371,5872,8542,9696,9790
317000,2010,8113,9592,12875,15532,17397
964700,2010,4423,4435,4839,8627,8665
NULL,2010,NULL,NULL,NULL,NULL,NULL
315100,2010,15105,16458,18406,18919,17582
372800,2010,6401,7366,11328,13866,14763
2134800,2010,20940,21024,22140,NULL,26928
4155200,2010,30576,30784,32578,NULL,NULL
230800,2010,13491,14501,17277,18605,20597
174100,2010,14751,15233,17533,19764,20595
174200,2010,1518,2212,2667,3579,2954
1300500,2010,24900,27756,28380,28380,NULL
378400,2010,4039,5952,8476,10214,NULL
3127300,2010,16008,18696,21096,21096,21096
3498400,2010,14004,14556,17940,17940,17940
4141600,2010,NULL,NULL,NULL,NULL,NULL
3812300,2010,43448,44832,45376,NULL,NULL
287500,2010,6611,7735,11512,13138,13442
1265200,2010,14628,16464,18276,18684,NULL
NULL,2010,17496,18240,17172,NULL,NULL
NULL,2010,22110,NULL,22752,23442,NULL
2601100,2010,9016,9226,10850,NULL,NULL
2579900,2010,12861,14004,12798,NULL,NULL
398500,2010,15544,17552,18616,21650,22219
125000,2010,3579,NULL,NULL,NULL,NULL
287600,2010,3182,4883,8180,9198,9587
2501500,2010,30135,30327,30579,30867,NULL
2513200,2010,19776,21636,23172,NULL,NULL
2321200,2010,23028,23628,25272,NULL,NULL
