OPEID,DisbursementYear,NumReceivingFedLoan,PercentReceivingFedLoan,TotalFedLoanAid,AvgFedLoanAid
179200,2009,928,40,5181545,5584
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
712000,2009,5608,30,28563689,5093
185500,2009,NULL,NULL,NULL,NULL
398600,2009,1491,62,10986106,7368
2298000,2009,293,79,3410406,11640
3646300,2009,121,84,491771,4064
NULL,2009,NULL,NULL,NULL,NULL
3005700,2009,64,67,228638,3572
NULL,2009,NULL,NULL,NULL,NULL
010727A1  ,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
3112106,2009,0,0,0,NULL
3112102,2009,0,0,0,NULL
3112101,2009,0,0,0,NULL
3112105,2009,0,0,0,NULL
NULL,2009,NULL,NULL,NULL,NULL
031121A1  ,2009,0,0,0,NULL
3112100,2009,0,0,0,NULL
3112107,2009,0,0,0,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
119100,2009,136,1,527813,3881
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
325300,2009,986,41,5399957,5477
298900,2009,1145,41,6939224,6060
3030900,2009,601,96,1962884,3266
2260200,2009,431,92,1561624,3623
3724300,2009,537,62,6385622,11891
NULL,2009,NULL,NULL,NULL,NULL
4127400,2009,217,75,1644420,7578
4116900,2009,34,85,269061,7914
200400,2009,726,85,4077595,5617
551900,2009,0,0,0,NULL
824600,2009,0,0,0,NULL
2154000,2009,179,89,1288111,7196
1148100,2009,213,76,1499947,7042
2553600,2009,27,3,70350,2606
NULL,2009,NULL,NULL,NULL,NULL
185800,2009,20,33,55396,2770
4121700,2009,0,0,0,NULL
367100,2009,1714,28,10521093,6138
653700,2009,146,74,1059925,7260
254400,2009,679,76,4602379,6778
254401,2009,436,39,1724470,3955
191300,2009,144,9,575177,3994
NULL,2009,NULL,NULL,NULL,NULL
271300,2009,1587,95,15110088,9521
129600,2009,0,0,0,NULL
175000,2009,1098,64,8383910,7636
119600,2009,901,62,6480916,7193
4124000,2009,15,52,91011,6067
2158800,2009,17,16,48391,2847
2164300,2009,66,86,224851,3407
3109500,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
191400,2009,151,24,679415,4499
185900,2009,891,65,5559808,6240
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,51,76,308978,6058
NULL,2009,NULL,NULL,NULL,NULL
469202,2009,128,64,669796,5233
469204,2009,252,52,1164848,4622
NULL,2009,35,76,309540,8844
NULL,2009,NULL,NULL,NULL,NULL
469200,2009,137,66,762929,5569
NULL,2009,NULL,NULL,NULL,NULL
469201,2009,153,59,777948,5085
2068300,2009,231,80,1677944,7264
2588200,2009,443,44,4780337,10791
266700,2009,1553,47,11300366,7276
NULL,2009,NULL,NULL,NULL,NULL
3888300,2009,NULL,NULL,NULL,NULL
186000,2009,1923,55,14566986,7575
260300,2009,837,51,5050443,6034
325600,2009,8501,63,83723385,9849
246100,2009,3882,84,26072322,6716
489300,2009,165,79,1135739,6883
489302,2009,31,74,190279,6138
489301,2009,46,79,308470,6706
2131100,2009,19,43,66982,3525
292000,2009,1622,25,6860434,4230
989200,2009,270,87,2609620,9665
464100,2009,1379,83,9806026,7111
325800,2009,3834,68,28791722,7510
3748500,2009,134,74,1114729,8319
544800,2009,0,0,0,NULL
2172800,2009,86,63,504837,5870
286400,2009,1168,14,6302195,5396
NULL,2009,NULL,NULL,NULL,NULL
683500,2009,800,30,2492359,3115
761100,2009,83,79,323938,3903
2178501,2009,324,95,3399983,10494
2178500,2009,331,84,3226613,9748
179300,2009,597,50,3383881,5668
1226000,2009,113,8,232823,2060
292300,2009,9682,46,59549002,6150
886200,2009,1006,28,4747064,4719
240400,2009,694,29,3002178,4326
315400,2009,1614,46,10881489,6742
1099700,2009,1136,44,4743951,4176
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
2226000,2009,310,1,2010658,6486
240500,2009,2650,63,12139105,4581
3116600,2009,86,13,89356,1039
332000,2009,3581,59,23593082,6588
348700,2009,4713,43,30845600,6545
356400,2009,814,67,4567934,5612
3572300,2009,0,0,0,NULL
3429700,2009,NULL,NULL,NULL,NULL
3074500,2009,346,75,2303176,6657
NULL,2009,NULL,NULL,NULL,NULL
2168600,2009,830,71,4524318,5451
107300,2009,0,0,0,NULL
2492600,2009,152,75,637604,4195
2272400,2009,449,97,1047420,2333
2272401,2009,194,96,398298,2053
142500,2009,2660,52,17603034,6618
147000,2009,2140,14,7924812,3703
727500,2009,0,0,0,NULL
1113300,2009,265,35,1358271,5126
167400,2009,5949,58,44320778,7450
3122601,2009,205,93,1537500,7500
3122600,2009,267,71,2002500,7500
407500,2009,2754,39,13697195,4974
196300,2009,7110,51,52592023,7397
527700,2009,799,39,3441415,4307
370800,2009,538,54,5119881,9517
225900,2009,9892,57,77889596,7874
214500,2009,667,77,5176313,7761
265100,2009,1428,40,9592183,6717
265101,2009,272,7,1175930,4323
265102,2009,18,2,47500,2639
2250900,2009,0,0,0,NULL
315500,2009,904,47,3101728,3431
319300,2009,1505,48,10857050,7214
3811300,2009,34,54,309410,9100
374800,2009,0,0,0,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
2179400,2009,348,61,2083423,5987
325900,2009,1918,72,15765864,8220
3654300,2009,350,82,1633349,4667
1033800,2009,2,50,12250,6125
377500,2009,4787,50,30720864,6418
381605,2009,66,12,201432,3052
392900,2009,224,17,671462,2998
851000,2009,487,5,2321957,4768
2522700,2009,179,66,987523,5517
1246200,2009,637,70,3730833,5857
2092300,2009,723,75,3529749,4882
2053700,2009,644,80,4201379,6524
3855300,2009,24,10,123108,5130
148700,2009,1518,61,11020331,7260
3916300,2009,84,100,131645,1567
NULL,2009,NULL,NULL,NULL,NULL
1019800,2009,5922,69,52574497,8878
4002400,2009,0,0,0,NULL
246200,2009,NULL,NULL,NULL,NULL
885500,2009,489,21,1347496,2756
384800,2009,1290,65,9409225,7294
3021900,2009,0,0,0,NULL
332100,2009,4557,74,34032104,7468
1275000,2009,1130,34,5116058,4527
500100,2009,721,8,3613408,5012
NULL,2009,NULL,NULL,NULL,NULL
2165100,2009,121,13,458832,3792
2165101,2009,164,19,625824,3816
NULL,2009,0,0,0,NULL
2570400,2009,0,0,0,NULL
025704A1  ,2009,0,0,0,NULL
025704A2  ,2009,0,0,0,NULL
3709300,2009,NULL,NULL,NULL,NULL
147800,2009,727,86,1306448,1797
3015300,2009,224,69,1252369,5591
3859300,2009,22,49,107550,4889
119701,2009,161,3,845014,5249
119700,2009,697,3,2358718,3384
445300,2009,439,5,2686585,6120
1038700,2009,1329,5,4418720,3325
NULL,2009,NULL,NULL,NULL,NULL
2564700,2009,184,51,785388,4268
NULL,2009,NULL,NULL,NULL,NULL
2091200,2009,86,69,561738,6532
167500,2009,1318,13,4514070,3425
NULL,2009,NULL,NULL,NULL,NULL
4124100,2009,66,93,285016,4318
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
-2,2009,NULL,NULL,NULL,NULL
292600,2009,1744,58,9395419,5387
2523900,2009,92,82,425415,4624
326200,2009,1604,71,15349058,9569
NULL,2009,NULL,NULL,NULL,NULL
199100,2009,1810,31,10047851,5551
186200,2009,481,43,2519428,5238
167600,2009,2456,84,18616480,7580
904300,2009,364,85,1129204,3102
271800,2009,1034,75,7021728,6791
292700,2009,1693,34,11119130,6568
147900,2009,2502,56,20236709,8088
147902,2009,1010,62,8170394,8089
001479A1  ,2009,955,8,6965428,7294
NULL,2009,NULL,NULL,NULL,NULL
214600,2009,1839,50,9968556,5421
3490400,2009,4,50,24027,6007
559600,2009,0,0,0,NULL
3075600,2009,0,0,0,NULL
2189300,2009,0,0,0,NULL
1254700,2009,NULL,NULL,NULL,NULL
214700,2009,1347,61,9091000,6749
156300,2009,441,63,3224811,7312
2328900,2009,122,50,634530,5201
370900,2009,641,72,3957283,6174
156400,2009,2370,34,15082773,6364
NULL,2009,NULL,NULL,NULL,NULL
2609000,2009,NULL,NULL,NULL,NULL
966400,2009,309,90,2892045,9359
NULL,2009,NULL,NULL,NULL,NULL
2141103,2009,189,98,2260015,11958
1234301,2009,370,96,4364320,11795
2252701,2009,322,100,3088669,9592
987000,2009,272,91,2786525,10245
2149801,2009,400,95,3982323,9956
1292100,2009,458,89,3457517,7549
2173201,2009,361,93,3025094,8380
NULL,2009,NULL,NULL,NULL,NULL
1301500,2009,946,97,9148254,9670
1180801,2009,283,91,3170884,11205
NULL,2009,NULL,NULL,NULL,NULL
1296800,2009,243,88,2536856,10440
2344200,2009,436,96,4108237,9423
2334300,2009,81,68,427490,5278
902501,2009,334,95,3760630,11259
1291600,2009,222,98,2663473,11998
2607600,2009,326,96,3847847,11803
NULL,2009,NULL,NULL,NULL,NULL
987002,2009,98,84,909734,9283
1291700,2009,350,96,4109246,11741
1180800,2009,105,94,1253753,11941
1291500,2009,252,92,2822634,11201
2079401,2009,153,85,1257545,8219
NULL,2009,NULL,NULL,NULL,NULL
3077600,2009,226,92,2641137,11686
1260601,2009,274,96,3194665,11659
1260500,2009,149,88,1361900,9140
2599500,2009,176,90,1834546,10424
966500,2009,370,91,3571596,9653
2177100,2009,213,95,2533554,11895
864501,2009,108,56,680437,6300
1291400,2009,453,94,4878373,10769
2345200,2009,341,86,3473566,10186
NULL,2009,NULL,NULL,NULL,NULL
1170800,2009,158,92,1457440,9224
1260602,2009,268,93,2984793,11137
864500,2009,112,58,813298,7262
1070900,2009,190,96,2272699,11962
1102000,2009,209,98,1989666,9520
NULL,2009,61,58,730007,11967
1097000,2009,77,93,740245,9614
1054201,2009,149,88,1504138,10095
2141102,2009,130,96,1559585,11997
945900,2009,407,90,4349587,10687
2076700,2009,325,90,2635896,8110
2173200,2009,1036,92,8740409,8437
2332100,2009,110,91,1319409,11995
902500,2009,267,96,3060328,11462
817800,2009,598,92,6710363,11221
966601,2009,194,93,2218141,11434
3077603,2009,331,95,3847565,11624
1054100,2009,320,96,3012172,9413
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
978300,2009,423,96,4109747,9716
1054301,2009,211,94,1884461,8931
NULL,2009,NULL,NULL,NULL,NULL
2220300,2009,428,93,4362754,10193
966401,2009,266,92,2954237,11106
NULL,2009,NULL,NULL,NULL,NULL
2314200,2009,54,87,179790,3329
NULL,2009,NULL,NULL,NULL,NULL
2179601,2009,113,55,722388,6393
1260600,2009,83,93,792141,9544
1180802,2009,178,89,2043890,11483
757300,2009,365,90,2983154,8173
966600,2009,251,94,2346456,9348
1102101,2009,399,97,4564757,11440
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
1163800,2009,136,97,1274454,9371
2179600,2009,123,57,861382,7003
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,147,91,1760926,11979
NULL,2009,NULL,NULL,NULL,NULL
1260700,2009,40,91,371753,9294
NULL,2009,NULL,NULL,NULL,NULL
2160600,2009,265,93,3173245,11975
886500,2009,408,95,3884689,9521
2261800,2009,215,92,1851424,8611
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
2288800,2009,169,95,1536732,9093
2176900,2009,217,83,1914397,8822
NULL,2009,NULL,NULL,NULL,NULL
1054104,2009,230,95,2229830,9695
NULL,2009,NULL,NULL,NULL,NULL
1054300,2009,143,98,1310098,9162
1054200,2009,358,87,3353237,9367
1102100,2009,374,97,3739250,9998
903200,2009,385,45,3221431,8367
3885300,2009,148,58,496336,3354
192700,2009,2401,58,14484949,6033
214800,2009,1337,61,7776738,5817
2126500,2009,55,65,402694,7322
101500,2009,474,20,1563817,3299
NULL,2009,NULL,NULL,NULL,NULL
3403300,2009,132,69,867134,6569
214900,2009,NULL,NULL,NULL,NULL
356600,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
1258900,2009,155,54,734021,4736
2235600,2009,231,90,1760000,7619
1068400,2009,1584,12,16786452,10598
2203900,2009,158,63,1150398,7281
3510300,2009,NULL,NULL,NULL,NULL
343200,2009,352,62,2329772,6619
559400,2009,253,30,1001735,3959
2569400,2009,0,0,0,NULL
3106900,2009,0,0,0,NULL
2241909,2009,0,0,0,NULL
3751300,2009,18,6,77204,4289
2576100,2009,0,0,0,NULL
710700,2009,0,0,0,NULL
NULL,2009,NULL,NULL,NULL,NULL
2167800,2009,0,0,0,NULL
3156300,2009,980,15,4679464,4775
NULL,2009,NULL,NULL,NULL,NULL
2556100,2009,240,58,1477113,6155
3079000,2009,124,67,958946,7733
3232307,2009,251,59,1764320,7029
3232306,2009,213,53,1650785,7750
167800,2009,467,65,4233523,9065
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
3881400,2009,55,71,284243,5168
246300,2009,1197,69,9930336,8296
326300,2009,NULL,NULL,NULL,NULL
2573100,2009,8,9,32000,4000
NULL,2009,14,15,38236,2731
2572700,2009,0,0,0,NULL
NULL,2009,NULL,NULL,NULL,NULL
450701,2009,410,77,3507766,8556
2300100,2009,526,69,3113232,5919
926701,2009,644,77,4285933,6655
450300,2009,452,85,4244302,9390
907905,2009,1017,87,8841539,8694
2300103,2009,819,74,4863183,5938
NULL,2009,NULL,NULL,NULL,NULL
2237500,2009,471,81,4642605,9857
NULL,2009,NULL,NULL,NULL,NULL
926700,2009,853,74,5446124,6385
907900,2009,950,81,7168520,7546
2606200,2009,907,74,5648104,6227
2617500,2009,252,71,1546426,6137
2250600,2009,399,87,2957229,7412
2300104,2009,793,74,4974535,6273
450700,2009,639,89,5564857,8709
907901,2009,344,91,2794474,8123
NULL,2009,NULL,NULL,NULL,NULL
982802,2009,1930,74,11699858,6062
2606202,2009,1869,71,11851087,6341
982801,2009,2038,77,13011177,6384
982803,2009,1296,76,8372697,6460
3072303,2009,1253,73,7809983,6233
2261302,2009,1528,72,9776502,6398
2261303,2009,1285,72,7563313,5886
3072304,2009,1681,77,10841499,6449
1110901,2009,946,74,5933057,6272
2261300,2009,1584,69,9516589,6008
982804,2009,706,81,4057907,5748
982800,2009,2153,77,14129769,6563
2617506,2009,402,73,2724363,6777
153408,2009,4762,86,50388551,10581
2599805,2009,1178,91,10123012,8593
2599801,2009,859,91,8007503,9322
2599800,2009,863,87,7915050,9172
149902,2009,797,90,7227952,9069
149900,2009,1189,87,10476415,8811
153409,2009,1074,93,10439303,9720
814600,2009,1421,88,13828340,9731
149901,2009,5178,86,51789544,10002
153400,2009,1144,89,11132012,9731
377600,2009,439,5,1993783,4542
3108500,2009,941,96,8259570,8777
2105300,2009,27,32,198255,7343
3917300,2009,137,64,827896,6043
1245200,2009,129,1,742411,5755
970800,2009,54,43,130231,2412
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
283400,2009,1402,4,6150585,4387
3787300,2009,155,100,1117500,7210
2267100,2009,53,48,153172,2890
3973300,2009,592,42,5153045,8704
NULL,2009,NULL,NULL,NULL,NULL
138500,2009,1814,44,17073998,9412
260701,2009,1577,64,15155809,9611
260700,2009,1849,32,18480789,9995
381200,2009,2527,61,16039660,6347
3027100,2009,0,0,0,NULL
712100,2009,179,56,525275,2934
3689400,2009,24,56,254049,10585
NULL,2009,NULL,NULL,NULL,NULL
3676300,2009,10,17,36403,3640
3237400,2009,16,22,70022,4376
285800,2009,1825,27,10224193,5602
2148200,2009,30,23,129019,4301
1111200,2009,2481,53,15241141,6143
1111203,2009,305,61,1705071,5590
1111204,2009,153,58,1003133,6556
1111202,2009,561,59,3403789,6067
286600,2009,3026,31,24350566,8047
100300,2009,2163,81,10611000,4906
2262501,2009,24,73,185702,7738
2262500,2009,35,76,224837,6424
3445500,2009,5,10,24480,4896
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
533000,2009,71,68,307470,4331
3076500,2009,0,0,0,NULL
2595000,2009,71,50,411280,5793
292800,2009,3288,59,22224834,6759
764000,2009,6951,64,19118984,2751
859700,2009,292,15,1382808,4736
725300,2009,250,67,1355939,5424
261000,2009,1048,59,10176065,9710
226000,2009,7828,64,53567679,6843
371100,2009,1130,81,7780556,6885
2096100,2009,NULL,NULL,NULL,NULL
3316400,2009,58,71,574296,9902
753200,2009,1835,32,8409211,4583
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
232200,2009,469,90,1877462,4003
311401,2009,103,90,873305,8479
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
1254400,2009,0,0,0,NULL
2584900,2009,140,68,735545,5254
215000,2009,826,66,4665197,5648
349000,2009,430,63,3105703,7223
218400,2009,2415,60,13282070,5500
3131300,2009,NULL,NULL,NULL,NULL
1256100,2009,875,78,5462241,6243
789300,2009,1468,55,10896361,7423
789301,2009,231,50,1784185,7724
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
677700,2009,646,34,3223246,4990
576100,2009,0,0,0,NULL
526400,2009,284,55,1679341,5913
1109800,2009,50,60,363847,7277
399000,2009,1122,25,4765663,4247
NULL,2009,NULL,NULL,NULL,NULL
3823300,2009,0,0,0,NULL
148000,2009,7412,77,56506904,7624
148100,2009,6794,31,46152680,6793
3611400,2009,176,91,829719,4714
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
2305800,2009,2476,84,18761748,7577
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
3374300,2009,NULL,NULL,NULL,NULL
148200,2009,317,63,1778557,5611
3238300,2009,NULL,NULL,NULL,NULL
3008602,2009,717,92,5180325,7225
3008601,2009,486,90,3402486,7001
3008600,2009,426,76,2982426,7001
3627600,2009,299,56,1726893,5776
150100,2009,352,13,970413,2757
3255300,2009,2937,33,22034212,7502
NULL,2009,NULL,NULL,NULL,NULL
146900,2009,1852,50,13811054,7457
NULL,2009,NULL,NULL,NULL,NULL
2329900,2009,74,95,738540,9980
NULL,2009,NULL,NULL,NULL,NULL
963500,2009,10427,33,74423294,7138
148500,2009,311,26,1154552,3712
148600,2009,1565,90,16079484,10274
2547600,2009,1662,70,14327716,8621
752600,2009,0,0,0,NULL
4129900,2009,137,61,773303,5645
NULL,2009,NULL,NULL,NULL,NULL
148800,2009,951,44,8252589,8678
147700,2009,2311,18,7937596,3435
148400,2009,3868,15,18449929,4770
148900,2009,10041,34,36347129,3620
2218700,2009,1882,72,10657739,5663
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,0,0,0,NULL
3871300,2009,168,2,1050289,6252
3129100,2009,546,25,3432612,6287
246400,2009,1549,74,16493718,10648
119900,2009,401,2,2407357,6003
004480A1  ,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
272200,2009,4203,53,28429188,6764
492400,2009,87,89,413429,4752
531700,2009,0,0,0,NULL
191500,2009,3388,39,21071226,6219
135300,2009,2630,70,12715414,4835
755800,2009,0,0,0,NULL
2343000,2009,0,0,0,NULL
2338400,2009,32,84,150258,4696
191600,2009,431,25,1843637,4278
156600,2009,155,5,939494,6061
2306700,2009,160,95,52388,327
NULL,2009,NULL,NULL,NULL,NULL
3480300,2009,936,82,4120646,4402
2190700,2009,769,72,5110580,6646
010319A1  ,2009,439,94,3181770,7248
NULL,2009,NULL,NULL,NULL,NULL
1031904,2009,321,66,2956140,9209
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
941200,2009,480,97,3900520,8126
NULL,2009,174,98,334237,1921
3361400,2009,179,98,534753,2987
NULL,2009,NULL,NULL,NULL,NULL
3424400,2009,655,79,2847517,4347
NULL,2009,NULL,NULL,NULL,NULL
030108A1  ,2009,316,78,1916126,6064
022455A1  ,2009,147,93,837900,5700
2341000,2009,225,29,1328806,5906
NULL,2009,568,82,1684605,2966
NULL,2009,NULL,NULL,NULL,NULL
2342700,2009,332,62,2218986,6684
3434300,2009,518,75,2962336,5719
NULL,2009,79,56,359837,4555
2303600,2009,436,86,3954384,9070
2342701,2009,361,69,2238428,6201
NULL,2009,NULL,NULL,NULL,NULL
1031903,2009,1030,98,5937874,5765
2245500,2009,425,97,1770375,4166
2326303,2009,1212,87,6147338,5072
3493301,2009,689,91,4745317,6887
NULL,2009,109,95,1137348,10434
2326300,2009,525,77,2277287,4338
3010800,2009,1443,90,1992751,1381
3480301,2009,928,78,5273505,5683
3011500,2009,809,95,2441311,3018
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
3480303,2009,742,84,3974752,5357
NULL,2009,113,54,424765,3759
3480302,2009,569,84,3090908,5432
3011600,2009,553,98,2970716,5372
1031900,2009,718,76,3460945,4820
2132300,2009,531,81,4192910,7896
2251700,2009,0,0,0,NULL
NULL,2009,NULL,NULL,NULL,NULL
743900,2009,50,43,475000,9500
NULL,2009,NULL,NULL,NULL,NULL
2056100,2009,24,75,192032,8001
2522800,2009,216,77,1123884,5203
974400,2009,2228,24,7473484,3354
218500,2009,1961,49,10886245,5551
922600,2009,2190,63,17212688,7860
2222700,2009,336,10,1916936,5705
1179200,2009,NULL,NULL,NULL,NULL
303600,2009,1552,76,10107063,6512
3108200,2009,75,39,393883,5252
NULL,2009,5,56,62500,12500
356800,2009,324,26,1695736,5234
3008800,2009,57,44,170202,2986
326500,2009,801,37,5335221,6661
3328300,2009,0,0,0,NULL
179800,2009,845,73,5655344,6693
791600,2009,23,37,90268,3925
257500,2009,1038,50,5292527,5099
2124500,2009,158,79,907475,5744
304600,2009,3387,50,28899073,8532
3946300,2009,37,12,205033,5541
NULL,2009,NULL,NULL,NULL,NULL
2534800,2009,0,0,0,NULL
207100,2009,349,6,1439267,4124
NULL,2009,8,22,21253,2657
2230900,2009,0,0,0,NULL
349200,2009,990,65,8512316,8598
3039900,2009,264,83,2109160,7989
NULL,2009,57,63,146738,2574
130700,2009,1291,5,4304172,3334
125300,2009,1070,63,9399640,8785
191800,2009,1585,74,13588389,8573
793300,2009,4681,30,21365565,4564
2074400,2009,92,4,267453,2907
3007000,2009,NULL,NULL,NULL,NULL
207200,2009,2628,57,17537905,6673
2362100,2009,5985,62,56064956,9368
120000,2009,NULL,NULL,NULL,NULL
120100,2009,1200,5,2712099,2260
286700,2009,758,31,3567783,4707
343400,2009,1022,36,6542223,6401
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
2498200,2009,159,52,1165414,7330
101700,2009,0,0,0,NULL
NULL,2009,NULL,NULL,NULL,NULL
3083703,2009,440,87,3851591,8754
3083700,2009,1123,91,8922405,7945
3083701,2009,670,81,4966431,7413
3083702,2009,503,78,4398054,8744
144300,2009,352,36,2074663,5894
4121100,2009,39,22,167400,4292
3007900,2009,138,93,680461,4931
497200,2009,182,8,875316,4809
326600,2009,1997,71,13725301,6873
191900,2009,346,17,1287817,3722
292900,2009,970,36,6352800,6549
2218200,2009,0,0,0,NULL
1001400,2009,669,81,1265692,1892
168200,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
297300,2009,0,0,0,NULL
527300,2009,1445,42,8991093,6222
803700,2009,288,4,942068,3271
830300,2009,1176,17,8905680,7573
538900,2009,2577,36,18039000,7000
120200,2009,377,5,686547,1821
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
456000,2009,50,76,291697,5834
NULL,2009,NULL,NULL,NULL,NULL
2231900,2009,55,1,426960,7763
2231901,2009,19,9,150184,7904
2203301,2009,414,66,2627823,6347
2203300,2009,367,61,2207558,6015
678200,2009,1653,25,8121945,4913
3115300,2009,141,64,1024260,7264
865500,2009,140,77,687995,4914
3061100,2009,361,65,2362283,6544
326700,2009,1528,89,10534969,6895
4125000,2009,16,33,94976,5936
101800,2009,0,0,0,NULL
787100,2009,2548,46,4391908,1724
569900,2009,0,0,0,NULL
319400,2009,1372,69,12581793,9170
374900,2009,7211,39,45695035,6337
2307400,2009,0,0,0,NULL
3079800,2009,0,0,0,NULL
144400,2009,3635,34,22713843,6249
196400,2009,823,62,5236702,6363
144500,2009,2350,33,13383921,5695
NULL,2009,0,0,0,NULL
3005400,2009,785,52,3588627,4571
NULL,2009,NULL,NULL,NULL,NULL
160200,2009,2234,41,12306435,5509
4142900,2009,195,12,1133700,5814
950700,2009,1014,22,5323347,5250
3089100,2009,271,96,2032500,7500
156900,2009,4083,31,35105560,8598
NULL,2009,NULL,NULL,NULL,NULL
402400,2009,0,0,0,NULL
156200,2009,4284,19,20570254,4802
562200,2009,0,0,0,NULL
157200,2009,8370,54,48552123,5801
157300,2009,1290,53,8260252,6403
157400,2009,12282,59,60615884,4935
260800,2009,1283,62,9553950,7447
953000,2009,8,8,33900,4238
866000,2009,0,0,0,NULL
326800,2009,1314,53,7079969,5388
2494300,2009,91,64,386144,4243
973900,2009,150,55,1069397,7129
226300,2009,247,16,1277194,5171
2338500,2009,168,58,1231618,7331
120300,2009,190,1,904868,4762
107600,2009,1708,9,7095480,4154
381300,2009,847,59,5434955,6417
2267500,2009,66,85,403630,6116
NULL,2009,40,15,305766,7644
NULL,2009,NULL,NULL,NULL,NULL
2540800,2009,148,28,363631,2457
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,239,80,1980790,8288
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,52,69,347316,6679
NULL,2009,75,93,572806,7637
464200,2009,750,98,3483729,4645
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
4076400,2009,29,38,247435,8532
368600,2009,171,68,1336553,7816
2220500,2009,66,24,230455,3492
226400,2009,388,38,1690490,4357
120500,2009,203,49,2030000,10000
NULL,2009,NULL,NULL,NULL,NULL
